NU_ANO_CENSO|ID_GESTOR|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|IN_NECESSIDADE_ESPECIAL|IN_BAIXA_VISAO|IN_CEGUEIRA|IN_DEF_AUDITIVA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_SURDEZ|IN_SURDOCEGUEIRA|IN_DEF_MULTIPLA|IN_AUTISMO|IN_SUPERDOTACAO|TP_ESCOLARIDADE|TP_ENSINO_MEDIO|CO_AREA_CURSO_1|CO_CURSO_1|IN_LICENCIATURA_1|NU_ANO_CONCLUSAO_1|TP_TIPO_IES_1|CO_IES_1|CO_AREA_CURSO_2|CO_CURSO_2|IN_LICENCIATURA_2|NU_ANO_CONCLUSAO_2|TP_TIPO_IES_2|CO_IES_2|IN_ESPECIALIZACAO|IN_MESTRADO|IN_DOUTORADO|IN_POS_NENHUM|IN_ESPECIFICO_CRECHE|IN_ESPECIFICO_PRE_ESCOLA|IN_ESPECIFICO_ANOS_INICIAIS|IN_ESPECIFICO_ANOS_FINAIS|IN_ESPECIFICO_ENS_MEDIO|IN_ESPECIFICO_EJA|IN_ESPECIFICO_ED_ESPECIAL|IN_ESPECIFICO_ED_INDIGENA|IN_ESPECIFICO_CAMPO|IN_ESPECIFICO_AMBIENTAL|IN_ESPECIFICO_DIR_HUMANOS|IN_ESPECIFICO_DIV_SEXUAL|IN_ESPECIFICO_DIR_ADOLESC|IN_ESPECIFICO_AFRO|IN_ESPECIFICO_GESTAO|IN_ESPECIFICO_OUTROS|IN_ESPECIFICO_NENHUM|TP_CARGO_GESTOR|TP_TIPO_ACESSO_CARGO|TP_TIPO_CONTRATACAO|CO_ENTIDADE|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIV_ONG_OSCIP|IN_MANT_ESCOLA_PRIVADA_OSCIP|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2020|D9D5509803261921510BDA07FA7803E8|10|1995|24|25|1|3|1|76|13.0|1303908.0|0|||||||||||3|4.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5.0|2.0|13054120|1|1302|13003|13|1303908|130390805|3|2|||||||||||1|2|1
2020|4105EA0D9F47009874753E3773D87277|12|1981|38|39|1|3|1|76|13.0|1301308.0|0|||||||||||4||0.0|0113P011|1|2008.0|1.0|3172.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|13054139|1|1303|13006|13|1301308|130130805|3|2|||||||||||1|0|0
2020|1195E7826D262BBB9AB74AC856C04ED1|4|1964|56|56|1|5|1|76|13.0|1303908.0|0|||||||||||3|2.0|||0||||||0||||||||0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|5.0|1.0|13054147|1|1302|13003|13|1303908|130390805|3|2|||||||||||1|2|1
2020|978B684A54C4F2BAB02B890C59694F9E|1|1978|42|42|1|3|1|76|13.0|1303908.0|0|||||||||||4|1.0|0.0|0588P013|0|2010.0|1.0|9999999.0|||0||||0.0|0.0|0.0|1.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|2|||13054180|1|1302|13003|13|1303908|130390805|3|2|||||||||||1|2|1
2020|764ADE926B3E301F41A151D9A18BE826|8|1991|28|29|1|3|1|76|13.0|1303908.0|0|||||||||||4||0.0|0114G011|1|2015.0|1.0|3172.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5.0|1.0|13054198|1|1302|13003|13|1303908|130390805|3|2|||||||||||1|2|1
2020|7F829E045EF49F587E6879B1DB78BCB0|2|1975|45|45|2|0|1|76|13.0|1302702.0|0|||||||||||3|1.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|13054201|1|1304|13013|13|1302702|130270205|3|2|||||||||||1|0|0
2020|C40CFEB9564F867F37B37A9722B94F7A|4|1987|33|33|1|3|1|76|13.0|1303908.0|0|||||||||||3|4.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5.0|1.0|13054210|1|1302|13003|13|1303908|130390805|3|2|||||||||||1|2|1
2020|D820609E184DC1ED50AB476077DA91FE|2|1958|62|62|1|0|1|76|13.0|1303908.0|0|||||||||||3|2.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5.0|1.0|13054228|1|1302|13003|13|1303908|130390815|3|2|||||||||||1|2|1
2020|4D2D3154378D03F13EA652E108AB99F4|7|1984|35|36|1|0|1|76|13.0|1303908.0|0|||||||||||3|1.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5.0|2.0|13054244|1|1302|13003|13|1303908|130390805|3|2|||||||||||1|2|1
2020|D81145710D86FAA319F4AEBF75EFFCAF|3|1983|37|37|1|5|1|76|13.0|1303700.0|0|||||||||||4||0.0|0115L131|1|2016.0|1.0|4.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5.0|1.0|13054252|1|1302|13003|13|1303908|130390805|3|2|||||||||||1|2|1
2020|7638EE7F59C84EFAAD7F1360E65E2987|4|1978|42|42|2|3|1|76|41.0|4113700.0|0|||||||||||4||0.0|0114G011|1|2016.0|2.0|554.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|2.0|13054260|1|1304|13013|13|1302702|130270205|3|2|||||||||||1|0|0
2020|517CF3D4B6BA9E3A6D31DD68FA62BBE2|9|1983|36|37|1|3|1|76|13.0|1303908.0|0|||||||||||3|2.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5.0|1.0|13054295|1|1302|13003|13|1303908|130390805|3|2|||||||||||1|2|1
2020|978B684A54C4F2BAB02B890C59694F9E|1|1978|42|42|1|3|1|76|13.0|1303908.0|0|||||||||||4|1.0|0.0|0588P013|0|2010.0|1.0|9999999.0|||0||||0.0|0.0|0.0|1.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|2|||13054317|1|1302|13003|13|1303908|130390805|3|2|||||||||||1|2|1
2020|6A681B164221E52C94A86A854DAF3366|8|1979|40|41|2|3|1|76|13.0|1302702.0|0|||||||||||4|2.0|0.0|0113P011|1|2014.0|1.0|3172.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||13054341|1|1304|13013|13|1302702|130270205|3|2|||||||||||1|0|0
2020|85F184FDADE1E559B8CA6B5BA3F811FC|11|1988|31|32|1|3|1|76|13.0|1303908.0|0|||||||||||3|2.0|||0||||||0||||||||0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5.0|2.0|13054368|1|1302|13003|13|1303908|130390805|3|2|||||||||||1|2|1
2020|B482B4EC33AB3BF3C89EBCC5C17F89F5|8|1958|61|62|1|3|1|76|13.0|1303700.0|0|||||||||||4|1.0|0.0|0114E031|1|2002.0|1.0|4.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||13054384|1|1302|13003|13|1303700|130370005|3|2|||||||||||1|2|0
2020|F8E7FA26CE5A81EA77B6AC9DD391822D|10|1983|36|37|1|0|1|76|13.0|1303908.0|0|||||||||||3|2.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5.0|1.0|13054406|1|1302|13003|13|1303908|130390805|3|2|||||||||||1|2|1
2020|41C3AD0ED23A6E2A80B9B39D9082837E|5|1982|38|38|2|0|1|76|13.0|1301001.0|0|||||||||||4|1.0|0.0|0113P011|1|2012.0|2.0|452.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|1|2.0|1.0|13054481|1|1303|13008|13|1303569|130356905|3|2|||||||||||1|0|0
2020|05EEEE92A87D828C2DDA353D1316EEF1|3|1976|44|44|2|0|1|76|13.0|1303908.0|0|||||||||||3|4.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5.0|1.0|13054503|1|1302|13003|13|1303908|130390805|3|2|||||||||||1|2|1
2020|2D0747E3D7C3DCC396CD19E05E6E7726|8|1983|36|37|1|5|1|76|13.0|1303908.0|0|||||||||||3|1.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5.0|1.0|13054538|1|1302|13003|13|1303908|130390805|3|2|||||||||||1|2|1
2020|CB3036BFAEB30E0D6ABAE122349C9976|6|1972|47|48|2|5|1|76|13.0|1303908.0|0|||||||||||3|2.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5.0|1.0|13054651|1|1302|13003|13|1303908|130390805|3|2|||||||||||1|2|1
2020|0FE57BF7770CDACB282A9782876B844E|8|1983|36|37|1|3|1|76|13.0|1300060.0|0|||||||||||4|1.0|0.0|0113P011|1|2016.0|1.0|3172.0|||0||||0.0|0.0|0.0|1.0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5.0|2.0|13054694|1|1302|13003|13|1303908|130390805|3|2|||||||||||1|2|1
2020|764ADE926B3E301F41A151D9A18BE826|8|1991|28|29|1|3|1|76|13.0|1303908.0|0|||||||||||4||0.0|0114G011|1|2015.0|1.0|3172.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5.0|1.0|13054724|1|1302|13003|13|1303908|130390805|3|2|||||||||||1|2|1
2020|5508D55B0A3F855B72B1CD5427A3FFC2|9|1983|36|37|2|5|1|76|13.0|1303700.0|0|||||||||||3|1.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||13054805|1|1302|13003|13|1303700|130370005|3|2|||||||||||1|2|0
2020|6A681B164221E52C94A86A854DAF3366|8|1979|40|41|2|3|1|76|13.0|1302702.0|0|||||||||||4|2.0|0.0|0113P011|1|2014.0|1.0|3172.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||13054813|1|1304|13013|13|1302702|130270205|3|2|||||||||||1|0|0
2020|B482B4EC33AB3BF3C89EBCC5C17F89F5|8|1958|61|62|1|3|1|76|13.0|1303700.0|0|||||||||||4|1.0|0.0|0114E031|1|2002.0|1.0|4.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||13054856|1|1302|13003|13|1303700|130370005|3|2|||||||||||1|2|0
2020|2563433D48965E382AC55A7A49A4B29F|10|1969|50|51|2|3|1|76|13.0|1301100.0|0|||||||||||4||0.0|0113P011|1|2008.0|1.0|3172.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|13054929|1|1303|13008|13|1303569|130356905|3|2|||||||||||1|0|0
2020|DD10F0E567E5677FD7197045388CFBF4|10|1973|46|47|2|3|1|76|41.0|4107405.0|0|||||||||||4|1.0|0.0|0113P011|1|2013.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|6.0|1.0|13054996|1|1304|13013|13|1300144|130014405|3|2|||||||||||1|1|0
2020|C05C2B8E7EEB547488EFCC91E5396C4D|11|1950|69|70|2|3|1|76|13.0|1302603.0|0|||||||||||4||0.0|0113P011|1|1976.0|2.0|210.0|||0||||1.0|0.0|0.0|0.0|0|1|1|1|1|0|1|0|0|0|0|0|0|0|0|1|0|1|2.0||13055038|1|1303|13007|13|1302603|130260305|4|1|4.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1|0|0
2020|FF42C447D574FB947C29E397DFB9DA55|4|1975|45|45|1|0|1|76|13.0|1303007.0|0|||||||||||4|2.0|0.0|0113P011|1|2017.0|2.0|2308.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||13055119|1|1303|13010|13|1303007|130300705|3|2|||||||||||1|2|1
2020|FF42C447D574FB947C29E397DFB9DA55|4|1975|45|45|1|0|1|76|13.0|1303007.0|0|||||||||||4|2.0|0.0|0113P011|1|2017.0|2.0|2308.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||13055143|1|1303|13010|13|1303007|130300705|3|2|||||||||||1|2|1
2020|DE20B94B3C40FCD559B1D73F2C37E2D7|1|1968|52|52|1|3|1|76|13.0|1303007.0|0|||||||||||4||0.0|0113P011|1|2009.0|1.0|3172.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|13055178|1|1303|13010|13|1303007|130300705|3|1|||||||||||1|0|0
2020|719A96C50A5F0F0B5F87A8EFED1ED8B5|6|1969|50|51|2|3|1|76|15.0|1500404.0|0|||||||||||4||0.0|0113P011|1|2003.0|1.0|4.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|13055194|1|1303|13007|13|1302603|130260305|2|1|||||||||||1|0|0
2020|3BB47B3309B6303D6E2BAA3B52ACABED|2|1964|56|56|2|3|1|76|13.0|1304104.0|0|||||||||||4||0.0|0114H011|1|2005.0|1.0|4.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|2.0|13055208|1|1304|13012|13|1304104|130410405|3|2|||||||||||1|0|0
2020|6BB89532C4625FEC20FFF9C8949A3B83|5|1986|34|34|1|3|1|76|31.0|3136702.0|0|||||||||||4||0.0|0114G011|1|2009.0|1.0|4.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|13055216|1|1303|13007|13|1302603|130260305|2|1|||||||||||1|0|0
2020|DA61B84D60ACB43F4C6ADFE7B196209F|4|1957|63|63|1|3|1|76|13.0|1303205.0|0|||||||||||4||0.0|0114C021|1|2002.0|1.0|4.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||13055224|1|1301|13001|13|1303205|130320505|3|2|||||||||||2|0|0
2020|834B4DB7E7CF94D573EC7001E2D9E823|1|1977|43|43|1|3|1|76|13.0|1300508.0|0|||||||||||4||0.0|0113P011|1|2005.0|1.0|3172.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|2.0|13055259|1|1303|13010|13|1300508|130050805|3|1|||||||||||1|0|0
2020|BEFC19FC6780FD31820252214C928C2C|9|1982|37|38|1|3|1|76|13.0|1301951.0|0|||||||||||3|2.0|||0||||||0||||||||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|||13055348|1|1302|13004|13|1301951|130195105|3|2|||||||||||1|0|0
2020|BEFC19FC6780FD31820252214C928C2C|9|1982|37|38|1|3|1|76|13.0|1301951.0|0|||||||||||3|2.0|||0||||||0||||||||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|||13055356|1|1302|13004|13|1301951|130195105|3|2|||||||||||1|0|0
2020|B64AFD12A719642D905A7D35E8C3344D|4|1961|59|59|2|3|1|76|13.0|1300300.0|0|||||||||||3|1.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||13055372|1|1304|13013|13|1300805|130080505|3|2|||||||||||1|0|0
2020|B64AFD12A719642D905A7D35E8C3344D|4|1961|59|59|2|3|1|76|13.0|1300300.0|0|||||||||||3|1.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||13055399|1|1304|13013|13|1300805|130080505|3|2|||||||||||1|2|1
2020|1BDA7A59FEFA7FEE9FF19ED32B82EE5A|5|1990|30|30|2|0|1|76|13.0|1300805.0|0|||||||||||4||0.0|0113P011|1|2014.0|1.0|9999999.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|3.0|2.0|13055410|1|1304|13013|13|1300805|130080505|3|2|||||||||||1|0|0
2020|6C5DD9C3E9ADF51571F3A01542AF96AB|5|1977|43|43|1|3|1|76|13.0|1301506.0|0|||||||||||4||0.0|0113P011|1|2003.0|1.0|4.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|13055429|1|1302|13004|13|1301506|130150605|2|1|||||||||||1|0|0
2020|D5CE7D402178321061B37B29B5BF5D98|7|1978|41|42|1|3|1|76|12.0|1200500.0|0|||||||||||4|1.0|0.0|0113P011|1|2008.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2.0|1.0|13055453|1|1304|13011|13|1300706|130070605|3|2|||||||||||1|0|0
2020|35D44A9F7A54E24DE28A757DECD8225E|4|1980|40|40|1|3|1|76|13.0|1300706.0|0|||||||||||4|1.0|0.0|0113P011|1|2017.0|1.0|9999999.0|||0||||0.0|0.0|0.0|1.0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2.0|2.0|13055607|1|1304|13011|13|1300706|130070605|3|2|||||||||||1|2|1
2020|5304D02F7A3F95935C669C7F40D82989|9|1976|43|44|1|3|1|76|13.0|1300706.0|0|||||||||||4|2.0|0.0|0115L041|1|2006.0|1.0|549.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|13055623|1|1304|13011|13|1300706|130070605|3|1|||||||||||1|0|0
2020|DC8BB2E66330CE0A4B76F5230E9314F4|6|1969|50|51|2|3|1|76|13.0|1302504.0|0|||||||||||4||0.0|0113P011|1|2008.0|1.0|3172.0|||0||||1.0|0.0|0.0|0.0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|2.0|1.0|13055640|1|1303|13007|13|1302504|130250405|3|2|||||||||||1|0|0
2020|A35A9C188A3B3A31F27C8BC4300DF87F|10|1965|54|55|1|3|1|76|13.0|1301001.0|0|||||||||||4||0.0|0114C021|1|2006.0|1.0|4.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||13055666|1|1302|13004|13|1301001|130100105|3|2|||||||||||1|0|0
2020|35003F70AE1FE327F03634FC1537767B|10|1980|39|40|1|3|1|76|13.0|1300706.0|0|||||||||||4|2.0|0.0|0113P011|1|2007.0|1.0|3172.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|13055674|1|1304|13011|13|1300706|130070605|3|2|||||||||||1|0|0
2020|A4D9AB2C96D71A8E37426ADA85603BFF|8|1978|41|42|2|3|1|76|13.0|1301001.0|0|||||||||||4|2.0|0.0|0113P011|1|2003.0|1.0|4.0|||0||||1.0|0.0|0.0|0.0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|1|2.0|1.0|13055682|1|1302|13004|13|1301001|130100105|3|1|||||||||||1|0|0
2020|10B5DE5BCC69C538222CCBC463F2F840|4|1978|42|42|2|3|1|76|13.0|1301001.0|0|||||||||||4|2.0|0.0|0113P011|1|2008.0|1.0|3172.0|||0||||1.0|0.0|0.0|0.0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|2.0|1.0|13055704|1|1302|13004|13|1301001|130100105|3|1|||||||||||1|0|0
2020|38C2371485D8244A87188A508D2EE118|6|1977|42|43|1|3|1|76|13.0|1300706.0|0|||||||||||4||0.0|0113P011|1|2008.0|1.0|3172.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|3.0|2.0|13055771|1|1304|13011|13|1300706|130070605|3|2|||||||||||1|0|0
2020|A35A9C188A3B3A31F27C8BC4300DF87F|10|1965|54|55|1|3|1|76|13.0|1301001.0|0|||||||||||4||0.0|0114C021|1|2006.0|1.0|4.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||13055798|1|1302|13004|13|1301001|130100105|3|2|||||||||||1|0|0
2020|A35A9C188A3B3A31F27C8BC4300DF87F|10|1965|54|55|1|3|1|76|13.0|1301001.0|0|||||||||||4||0.0|0114C021|1|2006.0|1.0|4.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||13055801|1|1302|13004|13|1301001|130100105|3|2|||||||||||1|0|0
2020|495DD9957E8D35A58162AD75D0BD08E8|12|1977|42|43|2|3|1|76|13.0|1301001.0|0|||||||||||4||0.0|0115L131|1|2009.0|1.0|3172.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|13055810|1|1302|13004|13|1301001|130100105|3|1|||||||||||1|0|0
2020|5EC4630255A23BF0DA5275CB34B1527C|6|1974|45|46|1|3|1|76|12.0|1200401.0|0|||||||||||4||0.0|0114H011|1|2006.0|1.0|549.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|2.0|1.0|13055828|1|1304|13011|13|1300706|130070605|3|1|||||||||||1|0|0
2020|A35A9C188A3B3A31F27C8BC4300DF87F|10|1965|54|55|1|3|1|76|13.0|1301001.0|0|||||||||||4||0.0|0114C021|1|2006.0|1.0|4.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||13055844|1|1302|13004|13|1301001|130100105|3|2|||||||||||1|0|0
2020|D5CE7D402178321061B37B29B5BF5D98|7|1978|41|42|1|3|1|76|12.0|1200500.0|0|||||||||||4|1.0|0.0|0113P011|1|2008.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2.0|1.0|13055887|1|1304|13011|13|1300706|130070605|3|2|||||||||||1|0|0
2020|3FC1477AF97833F387EC4658540E7A5E|10|1982|37|38|2|1|1|76|13.0|1300409.0|0|||||||||||4|2.0|0.0|0114C031|1|2016.0|1.0|4.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||13055941|1|1301|13001|13|1300409|130040905|3|2|||||||||||1|0|0
2020|5ACA3A53767B47B22432F69D3297AE2D|8|1965|54|55|2|0|1|76|13.0|1300409.0|0|||||||||||4|2.0|0.0|0114B011|1|2011.0|1.0|4.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|||13055968|1|1301|13001|13|1300409|130040905|3|2|||||||||||1|0|0
2020|5ACA3A53767B47B22432F69D3297AE2D|8|1965|54|55|2|0|1|76|13.0|1300409.0|0|||||||||||4|2.0|0.0|0114B011|1|2011.0|1.0|4.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|||13055976|1|1301|13001|13|1300409|130040905|3|2|||||||||||1|0|0
2020|ED3731851E5EEC159C1F7B7FBBB840B1|6|1981|38|39|2|3|1|76|13.0|1302603.0|0|||||||||||4||0.0|0113P011|1|2008.0|1.0|3172.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|2.0|1.0|13055984|1|1301|13001|13|1300409|130040905|3|1|||||||||||1|0|0
2020|6A2A0260DB759E2DCA777FFC41A054A8|5|1989|31|31|2|0|1|76|13.0|1300409.0|0|||||||||||4|2.0|0.0|0111P024|0|2018.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|2.0|2.0|13055992|1|1301|13001|13|1300409|130040905|3|1|||||||||||1|0|0
2020|5ACA3A53767B47B22432F69D3297AE2D|8|1965|54|55|2|0|1|76|13.0|1300409.0|0|||||||||||4|2.0|0.0|0114B011|1|2011.0|1.0|4.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|||13056000|1|1301|13001|13|1300409|130040905|3|2|||||||||||1|0|0
2020|466344DAA38EF479BAB3FD5BC3FB9A1B|8|1974|45|46|1|3|1|76|13.0|1301209.0|0|||||||||||3|2.0|||0||||||0||||||||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|||13056050|1|1303|13006|13|1301209|130120905|3|2|||||||||||1|0|0
2020|466344DAA38EF479BAB3FD5BC3FB9A1B|8|1974|45|46|1|3|1|76|13.0|1301209.0|0|||||||||||3|2.0|||0||||||0||||||||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|||13056077|1|1303|13006|13|1301209|130120905|3|2|||||||||||1|0|0
2020|466344DAA38EF479BAB3FD5BC3FB9A1B|8|1974|45|46|1|3|1|76|13.0|1301209.0|0|||||||||||3|2.0|||0||||||0||||||||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|||13056093|1|1303|13006|13|1301209|130120905|3|2|||||||||||1|0|0
2020|466344DAA38EF479BAB3FD5BC3FB9A1B|8|1974|45|46|1|3|1|76|13.0|1301209.0|0|||||||||||3|2.0|||0||||||0||||||||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|||13056115|1|1303|13006|13|1301209|130120905|3|2|||||||||||1|0|0
2020|35D44A9F7A54E24DE28A757DECD8225E|4|1980|40|40|1|3|1|76|13.0|1300706.0|0|||||||||||4|1.0|0.0|0113P011|1|2017.0|1.0|9999999.0|||0||||0.0|0.0|0.0|1.0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2.0|2.0|13056158|1|1304|13011|13|1300706|130070605|3|2|||||||||||1|0|0
2020|CB8BC84AD284481351CC7A4360799F9B|12|1977|42|43|2|3|1|76|13.0|1303403.0|0|||||||||||4||0.0|0115L131|1|2009.0|1.0|3172.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|2.0|13056166|1|1303|13010|13|1303403|130340305|3|2|||||||||||1|0|0
2020|FBC6430F1286ACA87C8FE209EB781056|10|1983|36|37|1|3|1|76|13.0|1300706.0|0|||||||||||4|2.0|0.0|0113P011|1|2008.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|2.0|1.0|13056220|1|1304|13011|13|1300706|130070605|3|2|||||||||||1|0|0
